OrderID,Quantity,UnitPrice(USD),Status,OrderDate,Product_Category,Sales_Manager,Shipping_Cost(USD),Delivery_Time(Days),Shipping_Address,Product_Code
32704,32,176,Not Delivered,2021-07-29,Fashion,Stella,21,23,Kenya,F-101
28557,95,126,Not Delivered,2021-10-04,Fashion,Kristen,27,17,Kenya,F-901
37410,46,114,Shipped,2021-11-11,Home,John,30,16,China,H-901
10704,90,185,Shipped,2021-12-23,Home,Pablo,28,17,UK,H-203
29572,46,139,Not Shipped,2021-10-24,Home,Jacob,26,11,Singapore,H-203
37021,9,170,Delivered,2021-10-03,Home,Anthony,29,12,UK,H-555
28127,40,170,Delivered,2021-12-23,Entertainment,John,31,12,Kenya,ENT-188
36626,90,126,Delivered,2021-10-14,Home,Maria,22,19,Singapore,H-188
41013,78,121,Shipped,2021-12-08,Entertainment,Emma,30,12,China,ENT-188
29245,37,155,Not Shipped,2021-11-27,Home,Jacob,35,23,China,H-101
24432,72,242,Not Delivered,2021-08-06,Entertainment,Jacob,35,14,USA,ENT-203
29280,41,209,Not Delivered,2021-10-24,Home,Stella,24,17,USA,H-630
35504,41,111,Shipped,2021-10-10,Home,Maria,32,21,USA,H-203
13087,92,178,Delivered,2021-12-23,Fashion,Jacob,25,16,UK,F-188
28566,2,208,Delivered,2021-10-20,Office,John,26,18,India,O-901
24915,66,247,Shipped,2021-11-21,Office,Pablo,22,11,Germany,O-203
34302,29,125,Not Shipped,2021-11-16,Home,Pablo,22,11,Singapore,H-101
10581,86,196,Not Delivered,2021-12-08,Entertainment,Anthony,35,12,Italy,ENT-203
35118,81,123,Shipped,2021-10-13,Healthcare,Sofia,27,24,Italy,HC-630
16957,30,223,Not Shipped,2021-08-14,Entertainment,Stella,23,11,UK,ENT-630
38882,72,131,Not Delivered,2021-10-29,Home,Anthony,25,22,China,H-901
39739,66,238,Delivered,2021-08-24,Fashion,Anthony,30,21,China,F-188
41459,99,110,Shipped,2021-11-13,Office,Emma,24,16,Singapore,O-101
12936,8,219,Shipped,2021-11-13,Fashion,Emma,24,16,Germany,F-630
40129,24,121,Not Delivered,2021-11-23,Home,Kristen,35,16,USA,H-203
14773,25,249,Not Delivered,2021-08-24,Fashion,Abdul,22,20,Germany,F-901
48328,95,141,Not Shipped,2021-08-11,Healthcare,Kristen,25,10,China,HC-203
28944,19,168,Shipped,2021-07-08,Office,Emma,20,21,China,O-630
36050,11,172,Not Delivered,2021-07-16,Entertainment,John,20,18,Italy,ENT-101
17072,47,181,Not Delivered,2021-10-13,Entertainment,Sofia,26,14,Germany,ENT-101
38467,79,143,Delivered,2021-08-08,Fashion,Sofia,34,11,Singapore,F-203
43478,59,245,Not Shipped,2021-08-18,Healthcare,Maria,32,20,Kenya,HC-901
13466,28,191,Not Shipped,2021-08-30,Fashion,Sofia,22,12,UK,F-203
14148,43,239,Delivered,2021-12-18,Fashion,Stella,20,18,Kenya,F-101
25695,86,171,Delivered,2021-12-18,Healthcare,Stella,22,19,UK,HC-630
26553,77,181,Not Delivered,2021-08-28,Fashion,Abdul,31,18,India,F-203
45800,63,180,Delivered,2021-11-01,Entertainment,Abdul,20,11,Germany,ENT-101
32055,60,201,Shipped,2021-10-10,Entertainment,Maria,29,19,China,ENT-901
10771,60,236,Shipped,2021-09-10,Fashion,Maria,25,14,Germany,F-555
32766,1,157,Not Shipped,2021-10-03,Home,Abdul,32,21,Kenya,H-630
44305,67,210,Not Shipped,2021-10-03,Entertainment,Sofia,30,19,Italy,ENT-101
28927,59,143,Not Shipped,2021-07-29,Fashion,Stella,22,11,UK,F-203
42850,28,153,Delivered,2021-07-29,Entertainment,Pablo,24,17,Germany,ENT-901
16616,22,106,Not Shipped,2021-10-29,Entertainment,Sofia,30,12,USA,ENT-203
12537,34,204,Shipped,2021-07-12,Fashion,John,29,20,UK,F-101
20509,65,182,Shipped,2021-09-27,Fashion,John,22,12,Singapore,F-203
50182,3,235,Not Delivered,2021-07-22,Home,Anthony,20,17,China,H-101
34539,41,129,Not Delivered,2021-12-05,Office,Abdul,32,10,Germany,O-901
42016,9,199,Not Shipped,2021-10-14,Fashion,Stella,27,16,Kenya,F-203
45702,54,203,Not Shipped,2021-12-06,Office,Pablo,27,17,UK,O-901
42128,32,101,Shipped,2021-08-11,Home,Emma,25,16,USA,H-203
48993,13,197,Not Delivered,2021-11-16,Entertainment,Kristen,28,24,Singapore,ENT-101
33607,90,131,Not Shipped,2021-11-07,Home,Jacob,22,17,USA,H-188
30272,72,218,Not Shipped,2021-09-30,Healthcare,John,20,12,UK,HC-188
38553,96,230,Not Shipped,2021-08-20,Entertainment,Emma,25,22,Germany,ENT-630
45289,28,109,Not Shipped,2021-08-28,Entertainment,Abdul,31,23,USA,ENT-203
22733,95,133,Not Shipped,2021-07-11,Healthcare,Maria,22,12,Kenya,HC-203
33602,36,145,Delivered,2021-12-08,Healthcare,John,27,14,USA,HC-188
27122,93,186,Delivered,2021-07-11,Entertainment,Kristen,24,17,China,ENT-188
40848,26,250,Not Shipped,2021-12-08,Entertainment,Sofia,29,22,China,ENT-203
14927,80,225,Not Shipped,2021-12-08,Office,Maria,32,19,India,O-555
24773,77,119,Not Delivered,2021-10-04,Entertainment,Sofia,32,18,China,ENT-555
24245,62,193,Delivered,2021-07-08,Fashion,Jacob,24,20,China,F-188
36276,57,150,Not Shipped,2021-10-20,Home,John,34,10,Germany,H-630
14415,8,126,Shipped,2021-10-20,Healthcare,John,30,18,China,HC-101
29381,94,112,Delivered,2021-12-08,Office,Abdul,32,17,USA,O-901
34376,4,240,Not Shipped,2021-11-07,Fashion,Jacob,22,10,Germany,F-630
39411,92,175,Not Shipped,2021-11-02,Home,Jacob,20,24,India,H-203
18797,12,170,Shipped,2021-07-30,Home,Sofia,32,24,Kenya,H-101
27107,80,119,Shipped,2021-07-27,Home,Anthony,26,15,UK,H-101
49890,11,139,Not Delivered,2021-10-24,Entertainment,Pablo,20,12,UK,ENT-630
11825,57,225,Not Delivered,2021-08-08,Office,John,35,18,China,O-555
37654,52,112,Not Shipped,2021-07-30,Healthcare,Pablo,26,13,Italy,HC-203
43718,82,227,Not Delivered,2021-07-30,Healthcare,John,25,12,USA,HC-555
49856,23,227,Shipped,2021-12-24,Healthcare,Kristen,24,18,Kenya,HC-901
40735,18,200,Not Shipped,2021-09-06,Entertainment,Emma,34,22,UK,ENT-901
16483,1,120,Not Delivered,2021-11-27,Office,Emma,33,24,UK,O-630
28871,47,213,Shipped,2021-11-27,Home,Kristen,25,20,Germany,H-203
25598,38,115,Not Shipped,2021-09-15,Home,Kristen,34,23,Singapore,H-901
43883,62,147,Not Delivered,2021-10-06,Home,Sofia,24,19,USA,H-555
21586,87,152,Shipped,2021-08-24,Office,Jacob,28,10,Kenya,O-203
22176,32,220,Not Delivered,2021-11-24,Office,Abdul,22,17,USA,O-555
25733,20,228,Shipped,2021-12-06,Healthcare,John,25,11,Kenya,HC-188
49402,50,208,Shipped,2021-08-14,Home,Anthony,27,15,UK,H-555
29438,86,126,Not Delivered,2021-11-15,Entertainment,Anthony,26,25,Italy,ENT-188
50134,13,124,Not Shipped,2021-09-30,Fashion,Stella,25,20,China,F-901
13799,63,169,Shipped,2021-07-04,Office,Kristen,25,16,Italy,O-901
36025,49,224,Delivered,2021-07-28,Healthcare,Stella,20,16,Singapore,HC-630
29977,60,243,Not Shipped,2021-07-16,Home,Maria,30,10,India,H-555
45827,37,239,Not Shipped,2021-09-15,Healthcare,Jacob,31,22,China,HC-630
29505,42,143,Not Shipped,2021-12-08,Home,Anthony,28,20,UK,H-101
10825,54,142,Delivered,2021-10-10,Fashion,Pablo,24,15,Singapore,F-630
41607,8,194,Delivered,2021-12-14,Home,Maria,30,15,UK,H-101
20978,73,200,Shipped,2021-12-08,Entertainment,Jacob,33,14,Germany,ENT-630
36652,40,241,Delivered,2021-10-04,Healthcare,Pablo,32,12,UK,HC-101
30302,91,144,Shipped,2021-08-28,Healthcare,Stella,30,18,India,HC-203
40196,80,155,Delivered,2021-07-05,Entertainment,Jacob,20,25,USA,ENT-101
40115,19,142,Not Delivered,2021-11-21,Fashion,Anthony,27,14,UK,F-901
33652,76,174,Shipped,2021-10-12,Healthcare,Stella,21,24,Singapore,HC-555
45158,37,234,Not Delivered,2021-08-08,Fashion,Abdul,23,24,India,F-630
35700,64,184,Shipped,2021-08-24,Fashion,Maria,24,24,Kenya,F-901
20622,62,205,Shipped,2021-11-02,Fashion,Abdul,28,21,USA,F-901
17645,24,177,Not Shipped,2021-12-08,Entertainment,Emma,32,11,Italy,ENT-101
13145,100,249,Not Delivered,2021-07-10,Office,Maria,21,18,Singapore,O-901
12798,39,205,Not Shipped,2021-07-29,Office,Pablo,34,21,USA,O-203
14325,5,234,Shipped,2021-07-22,Entertainment,Kristen,35,19,China,ENT-555
41772,92,184,Not Delivered,2021-10-03,Entertainment,Stella,35,20,India,ENT-555
35394,39,226,Not Shipped,2021-10-17,Home,Maria,29,19,Italy,H-188
42883,62,214,Shipped,2021-11-27,Entertainment,Sofia,27,25,USA,ENT-188
19812,99,195,Shipped,2021-09-27,Office,Pablo,24,15,India,O-630
49396,79,125,Shipped,2021-12-22,Home,Jacob,23,12,Kenya,H-555
10540,14,197,Shipped,2021-09-06,Office,Jacob,32,20,China,O-101
46949,64,141,Shipped,2021-07-14,Fashion,Pablo,28,18,India,F-630
47707,66,203,Not Shipped,2021-08-24,Home,Stella,35,23,Germany,H-630
21256,35,145,Delivered,2021-07-29,Fashion,John,23,23,UK,F-630
50230,73,223,Delivered,2021-08-11,Home,Maria,23,11,China,H-630
14843,86,213,Delivered,2021-12-08,Fashion,Sofia,26,20,Italy,F-188
44723,58,214,Delivered,2021-12-26,Home,Kristen,31,20,Italy,H-630
20272,62,212,Delivered,2021-12-18,Entertainment,Maria,28,17,Kenya,ENT-901
16515,76,216,Not Delivered,2021-12-24,Office,Anthony,33,18,China,O-630
45132,78,153,Delivered,2021-10-10,Office,Pablo,33,13,Kenya,O-203
13497,33,108,Not Shipped,2021-10-06,Home,Kristen,23,14,India,H-101
23238,86,240,Not Shipped,2021-08-27,Fashion,Emma,21,16,USA,F-901
26208,59,149,Shipped,2021-07-25,Fashion,Jacob,34,23,UK,F-630
33830,40,171,Not Shipped,2021-10-04,Office,Anthony,26,25,China,O-203
37936,91,208,Not Delivered,2021-12-18,Home,Maria,34,17,Singapore,H-630
30277,83,159,Delivered,2021-08-30,Entertainment,Kristen,22,13,India,ENT-188
14435,60,212,Not Shipped,2021-09-19,Office,Sofia,33,19,Singapore,O-555
48445,32,198,Delivered,2021-11-02,Home,Maria,31,16,Singapore,H-203
22748,31,158,Not Delivered,2021-11-27,Healthcare,Maria,29,19,China,HC-901
22241,60,190,Not Shipped,2021-10-23,Office,Kristen,26,25,Germany,O-555
11249,79,172,Not Delivered,2021-08-14,Fashion,Pablo,26,14,Kenya,F-630
20619,28,166,Shipped,2021-12-24,Office,Emma,31,11,Singapore,O-188
25399,9,170,Delivered,2021-10-29,Home,Anthony,27,24,China,H-101
34330,7,171,Delivered,2021-08-30,Fashion,Kristen,31,18,Germany,F-555
27329,18,160,Shipped,2021-12-29,Office,Jacob,33,24,UK,O-901
20856,86,215,Not Shipped,2021-09-21,Healthcare,Pablo,21,14,Italy,HC-555
22391,91,133,Not Delivered,2021-07-29,Healthcare,Sofia,31,24,Singapore,HC-630
21173,34,170,Not Delivered,2021-09-21,Entertainment,Abdul,27,19,Germany,ENT-555
13040,100,208,Not Shipped,2021-07-12,Home,Sofia,24,25,USA,H-188
18736,47,140,Shipped,2021-12-24,Fashion,Anthony,32,19,Singapore,F-630
25151,25,231,Not Delivered,2021-11-28,Healthcare,Stella,33,15,Kenya,HC-555
22471,100,249,Delivered,2021-09-10,Entertainment,Jacob,30,10,Singapore,ENT-555
25312,52,212,Not Shipped,2021-07-22,Fashion,John,21,22,Singapore,F-188
28526,26,163,Shipped,2021-10-04,Fashion,Maria,20,22,UK,F-101
32130,83,137,Delivered,2021-08-30,Office,Jacob,35,19,China,O-203
17556,12,120,Not Shipped,2021-11-15,Home,Jacob,20,10,Italy,H-555
43319,69,194,Not Delivered,2021-08-27,Home,Sofia,25,15,China,H-901
17069,48,227,Shipped,2021-07-14,Fashion,Pablo,34,23,Germany,F-901
19066,85,165,Not Shipped,2021-12-18,Office,Abdul,32,22,Singapore,O-188
38514,31,208,Shipped,2021-10-12,Entertainment,Maria,25,25,Italy,ENT-188
47582,96,239,Shipped,2021-07-13,Fashion,Jacob,23,18,Kenya,F-188
36380,28,201,Shipped,2021-11-07,Fashion,Maria,27,14,Germany,F-101
41012,13,132,Shipped,2021-09-19,Fashion,Anthony,34,25,Singapore,F-901
24042,48,194,Shipped,2021-11-16,Fashion,Pablo,29,15,Singapore,F-188
29529,93,161,Delivered,2021-12-22,Office,Pablo,32,22,UK,O-101
24931,99,193,Not Delivered,2021-11-13,Fashion,Abdul,26,10,India,F-901
37052,16,227,Not Shipped,2021-11-27,Fashion,John,28,12,Germany,F-101
12177,19,244,Delivered,2021-11-21,Fashion,Abdul,22,14,Germany,F-630
50120,52,223,Shipped,2021-07-08,Healthcare,Pablo,26,11,Italy,HC-188
27387,57,239,Delivered,2021-10-10,Office,Pablo,35,15,Italy,O-203
10913,74,143,Not Delivered,2021-08-27,Office,Emma,22,11,India,O-188
39155,4,162,Not Shipped,2021-10-02,Office,Abdul,24,17,UK,O-901
39689,23,241,Shipped,2021-07-14,Home,John,26,21,UK,H-203
37431,14,210,Shipped,2021-08-26,Office,Abdul,33,22,Singapore,O-203
36405,79,136,Delivered,2021-09-15,Fashion,Pablo,24,21,USA,F-188
24215,54,185,Not Delivered,2021-10-04,Office,Maria,25,11,Singapore,O-901
32252,65,192,Not Shipped,2021-07-31,Office,Jacob,30,11,Germany,O-901
48405,79,180,Shipped,2021-12-18,Fashion,Emma,24,25,China,F-101
13815,19,229,Not Delivered,2021-11-27,Healthcare,Sofia,31,20,USA,HC-101
37895,77,250,Not Delivered,2021-10-12,Home,Pablo,25,10,USA,H-555
43836,28,179,Delivered,2021-07-31,Entertainment,Pablo,23,11,USA,ENT-630
47832,52,180,Not Shipped,2021-10-06,Entertainment,Abdul,24,11,Germany,ENT-203
40571,29,233,Delivered,2021-11-13,Entertainment,Abdul,25,13,USA,ENT-101
35375,30,229,Not Delivered,2021-12-06,Fashion,Emma,30,13,Kenya,F-901
29263,53,227,Not Shipped,2021-08-14,Entertainment,Pablo,31,18,Kenya,ENT-101
20163,4,108,Delivered,2021-08-08,Fashion,Emma,30,22,Singapore,F-101
17791,93,111,Not Shipped,2021-10-25,Entertainment,Pablo,30,23,UK,ENT-901
48573,69,249,Not Shipped,2021-10-25,Entertainment,Maria,20,17,China,ENT-901
39467,36,187,Not Shipped,2021-11-24,Healthcare,John,27,11,Singapore,HC-203
41386,77,209,Not Shipped,2021-08-26,Fashion,Jacob,28,16,USA,F-555
31699,88,194,Shipped,2021-10-04,Entertainment,Abdul,31,20,USA,ENT-188
21539,9,134,Not Shipped,2021-09-10,Fashion,Maria,23,20,India,F-901
38591,53,176,Not Delivered,2021-08-28,Office,Stella,34,11,Singapore,O-203
45771,69,211,Delivered,2021-10-06,Fashion,Sofia,29,15,China,F-101
28989,46,134,Shipped,2021-12-30,Entertainment,Stella,26,22,Singapore,ENT-188
40025,7,164,Shipped,2021-10-04,Healthcare,Abdul,25,15,Germany,HC-555
27844,76,193,Delivered,2021-10-12,Healthcare,Anthony,31,17,Italy,HC-555
18396,62,101,Delivered,2021-07-29,Healthcare,Anthony,29,23,Kenya,HC-630
27484,97,224,Shipped,2021-10-09,Fashion,John,26,17,India,F-555
16135,100,100,Delivered,2021-11-16,Home,Anthony,33,18,India,H-203
16500,55,229,Shipped,2021-07-30,Office,Maria,23,22,USA,O-203
17981,24,246,Delivered,2021-12-06,Office,Jacob,33,16,Singapore,O-630
32744,15,125,Delivered,2021-12-06,Home,Sofia,32,18,Singapore,H-555
43210,7,192,Not Delivered,2021-12-08,Home,Sofia,20,25,Germany,H-901
10978,63,101,Shipped,2021-07-14,Office,Anthony,25,10,Singapore,O-901
35751,65,106,Not Delivered,2021-07-30,Home,Abdul,30,14,Italy,H-901
31076,25,121,Not Delivered,2021-10-04,Office,Pablo,32,19,Singapore,O-630
44965,78,101,Not Shipped,2021-10-04,Office,Sofia,34,20,Italy,O-101
43713,32,108,Delivered,2021-08-27,Fashion,John,28,12,USA,F-630
26627,85,160,Not Shipped,2021-10-04,Home,Emma,26,17,Germany,H-188
13922,36,239,Delivered,2021-10-24,Office,Pablo,22,25,Singapore,O-188
20612,19,240,Delivered,2021-10-13,Home,John,23,17,Italy,H-555
25086,13,169,Shipped,2021-12-06,Office,Stella,24,21,Kenya,O-203
30493,29,250,Not Shipped,2021-10-04,Fashion,Abdul,31,15,UK,F-630
19296,98,237,Shipped,2021-08-20,Healthcare,Emma,27,19,USA,HC-203
28570,76,120,Delivered,2021-07-14,Fashion,Abdul,21,12,India,F-901
42612,69,235,Not Shipped,2021-10-17,Office,Abdul,32,22,China,O-101
28287,2,129,Not Delivered,2021-12-02,Healthcare,Abdul,34,11,Kenya,HC-101
14469,31,201,Not Shipped,2021-07-05,Fashion,Stella,28,16,Germany,F-555
15402,2,164,Delivered,2021-11-25,Fashion,Jacob,22,11,Singapore,F-901
24657,80,106,Delivered,2021-07-14,Healthcare,Sofia,25,15,India,HC-203
36003,51,233,Not Delivered,2021-09-24,Fashion,Sofia,35,20,Kenya,F-203
35195,74,191,Shipped,2021-07-06,Entertainment,Stella,28,20,Italy,ENT-555
23157,17,113,Not Delivered,2021-09-16,Entertainment,John,20,22,Germany,ENT-555
43409,59,236,Not Shipped,2021-11-15,Office,Stella,30,17,China,O-630
23485,66,243,Delivered,2021-11-11,Healthcare,Sofia,33,21,Italy,HC-101
42287,46,112,Not Shipped,2021-12-24,Fashion,Jacob,27,12,India,F-901
36755,63,189,Not Delivered,2021-07-15,Fashion,Abdul,27,14,UK,F-188
37361,78,142,Shipped,2021-10-29,Fashion,Jacob,24,25,Kenya,F-203
43299,69,104,Delivered,2021-07-06,Home,Sofia,22,16,Singapore,H-101
19137,4,118,Not Shipped,2021-09-06,Fashion,Pablo,24,,Singapore,F-630
35234,44,160,Shipped,2021-10-20,Entertainment,Kristen,25,19,Italy,ENT-101
36632,97,206,Not Delivered,2021-10-12,Office,Jacob,26,10,USA,O-901
34341,74,245,Delivered,2021-11-15,Entertainment,Emma,25,20,China,ENT-630
43320,42,245,Shipped,2021-10-03,Home,John,33,21,Italy,H-901
41026,17,215,Not Shipped,2021-08-28,Entertainment,Emma,28,17,Italy,ENT-188
43995,52,181,Delivered,2021-08-18,Fashion,Abdul,20,17,India,F-101
42265,2,223,Not Delivered,2021-09-13,Home,Anthony,21,17,UK,H-901
29976,94,143,Shipped,2021-11-27,Home,Emma,30,19,USA,H-901
49002,43,148,Not Delivered,2021-07-30,Fashion,Anthony,22,18,Singapore,F-901
43652,99,183,Shipped,2021-12-12,Healthcare,Stella,25,15,USA,HC-630
25544,37,180,Delivered,2021-12-22,Office,Kristen,31,12,USA,O-630
13074,9,206,Delivered,2021-10-26,Fashion,Abdul,35,18,USA,F-188
33122,48,209,Delivered,2021-11-28,Office,Stella,31,15,India,O-188
23385,18,159,Delivered,2021-08-25,Healthcare,Maria,33,12,UK,HC-555
24219,34,145,Shipped,2021-11-23,Healthcare,Jacob,32,18,China,HC-203
47215,43,233,Not Shipped,2021-10-04,Fashion,John,20,23,Germany,F-555
16145,39,182,Delivered,2021-07-14,Home,Pablo,33,25,Italy,H-901
29182,93,165,Not Shipped,2021-07-28,Office,Pablo,34,23,Kenya,O-555
19400,52,202,Shipped,2021-10-10,Office,Sofia,31,22,UK,O-630
40875,82,223,Delivered,2021-11-01,Fashion,Anthony,21,10,UK,F-555
37951,80,182,Not Shipped,2021-08-20,Home,Kristen,22,13,Singapore,H-555
31329,58,103,Shipped,2021-12-12,Entertainment,Stella,25,18,Kenya,ENT-555
47801,25,102,Not Delivered,2021-10-24,Fashion,Maria,29,25,Italy,F-203
47089,23,156,Delivered,2021-10-23,Healthcare,Stella,23,15,USA,HC-555
34470,87,175,Delivered,2021-11-25,Fashion,John,29,10,Kenya,F-203
13194,7,215,Not Delivered,2021-11-23,Healthcare,Sofia,28,18,Italy,HC-555
36588,56,234,Not Delivered,2021-10-03,Office,Abdul,29,16,Singapore,O-101
32096,16,186,Not Shipped,2021-11-24,Healthcare,John,30,11,China,HC-555
21115,21,209,Not Shipped,2021-12-04,Office,Pablo,35,16,China,O-630
46922,58,133,Not Delivered,2021-07-05,Entertainment,Kristen,32,21,Italy,ENT-101
22622,88,122,Delivered,2021-07-11,Entertainment,Kristen,27,22,Singapore,ENT-555
23155,33,240,Not Shipped,2021-10-13,Fashion,Sofia,31,16,China,F-630
31364,27,116,Shipped,2021-12-21,Entertainment,Anthony,27,21,Kenya,ENT-203
46970,4,197,Not Delivered,2021-07-03,Healthcare,Kristen,23,23,India,HC-555
26076,7,112,Not Delivered,2021-12-05,Entertainment,Maria,32,21,China,ENT-203
29055,76,116,Shipped,2021-10-26,Home,Abdul,23,22,India,H-101
48151,16,101,Delivered,2021-07-14,Healthcare,Abdul,22,15,China,HC-555
12294,19,176,Shipped,2021-11-02,Entertainment,Kristen,34,16,Singapore,ENT-188
12373,55,115,Shipped,2021-10-26,Entertainment,Sofia,27,24,Kenya,ENT-188
23877,42,189,Not Delivered,2021-07-04,Healthcare,Kristen,31,16,Germany,HC-203
48376,20,217,Delivered,2021-10-29,Entertainment,Anthony,34,12,Germany,ENT-188
15762,27,155,Not Delivered,2021-07-16,Healthcare,Stella,32,13,Germany,HC-101
48307,45,249,Delivered,2021-07-29,Fashion,Pablo,23,10,Germany,F-101
33015,12,240,Not Delivered,2021-12-06,Entertainment,Maria,21,22,Italy,ENT-555
43589,16,121,Not Delivered,2021-07-10,Home,Anthony,20,11,USA,H-101
44727,88,176,Not Delivered,2021-11-13,Fashion,Sofia,24,16,China,F-555
36454,62,165,Delivered,2021-10-07,Entertainment,Pablo,35,19,India,ENT-630
21428,23,197,Not Delivered,2021-10-19,Healthcare,Emma,30,21,India,HC-203
34912,37,134,Delivered,2021-12-08,Office,John,26,12,Kenya,O-203
24881,32,207,Not Shipped,2021-08-08,Office,Kristen,35,15,Germany,O-203
16398,18,121,Shipped,2021-12-07,Home,Maria,20,24,UK,H-555
13759,88,122,Not Delivered,2021-10-06,Healthcare,Emma,29,21,UK,HC-555
39124,30,148,Delivered,2021-08-27,Fashion,Anthony,21,10,UK,F-188
21805,53,205,Not Shipped,2021-09-07,Office,Kristen,23,18,Singapore,O-630
20565,30,250,Not Shipped,2021-07-16,Entertainment,Sofia,31,22,UK,ENT-901
44962,63,205,Not Shipped,2021-09-30,Home,Pablo,31,25,Italy,H-188
45387,75,109,Not Delivered,2021-11-13,Office,Pablo,23,11,India,O-203
18189,29,213,Not Delivered,2021-08-08,Fashion,Sofia,33,24,India,F-101
19839,63,170,Not Shipped,2021-09-10,Fashion,John,35,17,Italy,F-188
23317,84,184,Delivered,2021-09-07,Healthcare,Emma,33,11,UK,HC-101
36872,25,163,Shipped,2021-10-13,Home,Kristen,32,25,Italy,H-101
17279,36,238,Not Delivered,2021-10-18,Home,Anthony,21,17,India,H-555
34491,53,113,Delivered,2021-12-10,Office,Emma,30,17,USA,O-555
28480,33,119,Not Delivered,2021-11-15,Fashion,Stella,34,24,Singapore,F-203
45164,39,174,Shipped,2021-08-14,Entertainment,Jacob,34,16,Singapore,ENT-630
47893,69,203,Not Shipped,2021-11-01,Healthcare,Abdul,26,18,UK,HC-630
46677,12,116,Delivered,2021-12-04,Healthcare,Emma,23,13,Germany,HC-188
21649,81,217,Delivered,2021-07-04,Entertainment,Anthony,23,18,Singapore,ENT-555
50313,66,141,Not Shipped,2021-07-29,Entertainment,Jacob,35,17,UK,ENT-203
17628,39,205,Shipped,2021-08-11,Home,Emma,23,13,UK,H-555
47674,88,150,Not Delivered,2021-11-15,Office,Maria,29,11,UK,O-101
24838,4,100,Shipped,2021-07-03,Office,Stella,26,18,USA,O-188
20855,31,167,Not Shipped,2021-10-12,Home,Maria,26,13,Kenya,H-630
43658,33,229,Not Delivered,2021-10-12,Entertainment,Maria,20,16,India,ENT-203
12877,41,234,Not Delivered,2021-10-14,Entertainment,Pablo,26,24,USA,ENT-203
13901,54,144,Shipped,2021-10-14,Home,Emma,33,10,UK,H-203
48122,43,149,Not Delivered,2021-10-23,Home,Kristen,24,14,USA,H-555
15467,58,183,Not Delivered,2021-08-20,Entertainment,Emma,20,25,China,ENT-630
14589,63,122,Delivered,2021-10-04,Healthcare,Maria,27,25,Italy,HC-555
32443,23,229,Delivered,2021-08-26,Home,Emma,23,17,Italy,H-188
31408,3,173,Delivered,2021-07-22,Entertainment,Maria,29,16,Germany,ENT-203
42079,93,132,Shipped,2021-11-15,Home,Emma,27,15,UK,H-901
25219,19,107,Shipped,2021-12-07,Home,Jacob,25,11,Italy,H-101
32482,35,171,Not Shipped,2021-12-04,Home,Abdul,21,23,Singapore,H-630
26905,12,119,Not Delivered,2021-10-02,Home,Pablo,31,25,India,H-203
